"so_domain","so_nbr","so_ship","sod_line","sod_site","sod_due_date","sod_qty_ord","sod_price","sod_disc_pct","ad_name_src","ad_line1_src","ad_line2_src","ad_city_src","ad_state_src","ad_zip_src","ad_county_src","ad_ctry_src","ad_country_src","ad_name_dest","ad_line1_dest","ad_line2_dest","ad_city_dest","ad_state_dest","ad_zip_dest","ad_county_dest","ad_ctry_dest","ad_country_dest"
"40brz","SO081523","30C1002",2,"40-200",08/25/15,60,15.56865,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Namaka Motor Company","24 Naycn","","Shanghai","","200000","","CN","CHINA"
"40brz","SO081523","30C1002",3,"40-200",08/25/15,60,7.28613,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Namaka Motor Company","24 Naycn","","Shanghai","","200000","","CN","CHINA"
"40brz","SO081523","30C1002",4,"40-200",08/25/15,60,7.00589,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Namaka Motor Company","24 Naycn","","Shanghai","","200000","","CN","CHINA"
"40brz","SO081523","30C1002",5,"40-200",08/25/15,60,5.23107,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Namaka Motor Company","24 Naycn","","Shanghai","","200000","","CN","CHINA"
"40brz","SO081523","30C1002",6,"40-200",08/25/15,60,77.84325,50,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Namaka Motor Company","24 Naycn","","Shanghai","","200000","","CN","CHINA"
"40brz","SO081524","30C1003",1,"40-400",08/25/15,625,4.01671,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Nantong Foods","953 Hongqiao Road","","Shanhai","","200051","SH","CN","CHINA"
"40brz","SO081525","31C1001",1,"40-400",08/25/15,1000,.62249,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Sanitarium Health Food Co.","Market Street 55","","Sydney","","NSW2000","","AU","AUSTRALIA"
"40brz","SO081526","31C1002",1,"40-300",08/25/15,375,3.4704996,20,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Woolworths Ltd","Pitt Street","","Sydney","","NSW2000","","AU","AUSTRALIA"
"40brz","SO081526","31C1002",2,"40-300",08/25/15,375,3.4704996,20,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Woolworths Ltd","Pitt Street","","Sydney","","NSW2000","","AU","AUSTRALIA"
"40brz","SO081526","31C1002",3,"40-300",08/25/15,375,6.17664,20,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Woolworths Ltd","Pitt Street","","Sydney","","NSW2000","","AU","AUSTRALIA"
"40brz","SO081526","31C1002",4,"40-300",08/25/15,375,6.17664,20,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Woolworths Ltd","Pitt Street","","Sydney","","NSW2000","","AU","AUSTRALIA"
"40brz","SO081526","31C1002",5,"40-300",08/25/15,375,144.765,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Woolworths Ltd","Pitt Street","","Sydney","","NSW2000","","AU","AUSTRALIA"
"40brz","SO081526","31C1002",6,"40-400",08/25/15,1750,.62249,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Woolworths Ltd","Pitt Street","","Sydney","","NSW2000","","AU","AUSTRALIA"
"40brz","SO081527","23C1000",1,"40-300",08/25/15,1325,1.60462,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Uniklinik Heidelberg","Calwerstrasse 3","","Heidelberg","","69120","","DE","GERMANY"
"40brz","SO081527","23C1000",2,"40-300",08/25/15,1325,2.005775,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Uniklinik Heidelberg","Calwerstrasse 3","","Heidelberg","","69120","","DE","GERMANY"
"40brz","SO081527","23C1000",3,"40-300",08/25/15,1325,2.40693,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Uniklinik Heidelberg","Calwerstrasse 3","","Heidelberg","","69120","","DE","GERMANY"
"40brz","SO081528","23C1001",1,"40-200",08/25/15,3000,.70202,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","ABC Automotive","Ettlinger Strasse 26","","Ingolstadt","","85057","","DE","GERMANY"
"40brz","SO081528","23C1001",2,"40-200",08/25/15,3000,2.00578,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","ABC Automotive","Ettlinger Strasse 26","","Ingolstadt","","85057","","DE","GERMANY"
"40brz","SO081528","23C1001",3,"40-200",08/25/15,3000,.9387,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","ABC Automotive","Ettlinger Strasse 26","","Ingolstadt","","85057","","DE","GERMANY"
"40brz","SO081528","23C1001",4,"40-200",08/25/15,3000,.9026,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","ABC Automotive","Ettlinger Strasse 26","","Ingolstadt","","85057","","DE","GERMANY"
"40brz","SO081528","23C1001",5,"40-200",08/25/15,3000,.67394,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","ABC Automotive","Ettlinger Strasse 26","","Ingolstadt","","85057","","DE","GERMANY"
"40brz","SO081529","23C1002",1,"40-500",08/25/15,300,2.40292,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Maier GimbH","Hardfeld 112","","Franfurt","","60594","","DE","GERMANY"
"40brz","SO081529","23C1002",2,"40-500",08/25/15,300,3.20122,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Maier GimbH","Hardfeld 112","","Franfurt","","60594","","DE","GERMANY"
"40brz","SO081529","23C1002",3,"40-500",08/25/15,300,5.59611,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Maier GimbH","Hardfeld 112","","Franfurt","","60594","","DE","GERMANY"
"40brz","SO081530","40C1000",1,"40-200",08/25/15,750,5,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Black Electronica","Av. Paulista","800","Sao Paulo","","04367-070","","BR","BRAZIL"
"40brz","SO081530","40C1000",2,"40-200",08/25/15,750,2.25,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Black Electronica","Av. Paulista","800","Sao Paulo","","04367-070","","BR","BRAZIL"
"40brz","SO081531","40C1001",1,"40-400",08/25/15,500,1.29,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Bebidas da Amazonia Ltda","Av. Autaz Mirim","1381","Manaus","","69075-830","","BR","BRAZIL"
"40brz","SO081532","40C1002",1,"40-500",08/25/15,325,5.99,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Genese Produtos Farmaceuticos Ltda","Rua Prof Maria do Carmos","60","Sao Loureno","","37470-000","","BR","BRAZIL"
"40brz","SO081532","40C1002",2,"40-500",08/25/15,325,7.98,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Genese Produtos Farmaceuticos Ltda","Rua Prof Maria do Carmos","60","Sao Loureno","","37470-000","","BR","BRAZIL"
"40brz","SO081532","40C1002",3,"40-500",08/25/15,325,13.95,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Genese Produtos Farmaceuticos Ltda","Rua Prof Maria do Carmos","60","Sao Loureno","","37470-000","","BR","BRAZIL"
"40brz","SO091301","10C1000A",1,"40-300",09/25/13,100,3.952671957,10,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart"," 3 Bishop Court","","Morristown","NJ","07960","","USA","USA - TAX PURPOSE"
"40brz","SO091301","10C1000A",2,"40-300",09/25/13,100,3.952671957,10,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart"," 3 Bishop Court","","Morristown","NJ","07960","","USA","USA - TAX PURPOSE"
"40brz","SO091301","10C1000A",3,"40-300",09/25/13,100,7.0347888,10,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart"," 3 Bishop Court","","Morristown","NJ","07960","","USA","USA - TAX PURPOSE"
"40brz","SO091301","10C1000A",4,"40-300",09/25/13,100,7.034787,10,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart"," 3 Bishop Court","","Morristown","NJ","07960","","USA","USA - TAX PURPOSE"
"40brz","SO091301","10C1000A",5,"40-300",09/25/13,100,146.5581,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart"," 3 Bishop Court","","Morristown","NJ","07960","","USA","USA - TAX PURPOSE"
"40brz","SO091301","10C1000A",6,"40-400",09/25/13,100,.6302,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart"," 3 Bishop Court","","Morristown","NJ","07960","","USA","USA - TAX PURPOSE"
"40brz","SO091302","10C1000C",1,"40-300",09/25/13,100,3.952671957,10,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","54 Main Street","","SanDiego","CA","95092","","USA","USA - TAX PURPOSE"
"40brz","SO091302","10C1000C",2,"40-300",09/25/13,100,3.952671957,10,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","54 Main Street","","SanDiego","CA","95092","","USA","USA - TAX PURPOSE"
"40brz","SO091302","10C1000C",3,"40-300",09/25/13,100,7.0347888,10,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","54 Main Street","","SanDiego","CA","95092","","USA","USA - TAX PURPOSE"
"40brz","SO091302","10C1000C",4,"40-300",09/25/13,100,7.034787,10,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","54 Main Street","","SanDiego","CA","95092","","USA","USA - TAX PURPOSE"
"40brz","SO091302","10C1000C",5,"40-300",09/25/13,100,146.5581,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","54 Main Street","","SanDiego","CA","95092","","USA","USA - TAX PURPOSE"
"40brz","SO091302","10C1000C",6,"40-400",09/25/13,100,.6302,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","54 Main Street","","SanDiego","CA","95092","","USA","USA - TAX PURPOSE"
"40brz","SO091303","10C1000D",1,"40-300",09/25/13,125,3.8648348024,12,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","30 Park City Street","","Park City","UT","879045","","USA","USA - TAX PURPOSE"
"40brz","SO091303","10C1000D",2,"40-300",09/25/13,125,3.8648348024,12,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","30 Park City Street","","Park City","UT","879045","","USA","USA - TAX PURPOSE"
"40brz","SO091303","10C1000D",3,"40-300",09/25/13,125,6.87846016,12,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","30 Park City Street","","Park City","UT","879045","","USA","USA - TAX PURPOSE"
"40brz","SO091303","10C1000D",4,"40-300",09/25/13,125,6.8784584,12,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","30 Park City Street","","Park City","UT","879045","","USA","USA - TAX PURPOSE"
"40brz","SO091303","10C1000D",5,"40-300",09/25/13,125,146.5581,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","30 Park City Street","","Park City","UT","879045","","USA","USA - TAX PURPOSE"
"40brz","SO091303","10C1000D",6,"40-400",09/25/13,125,.6302,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Wal-Mart","30 Park City Street","","Park City","UT","879045","","USA","USA - TAX PURPOSE"
"40brz","SO091304","10C1001",1,"40-100",09/25/13,4,1221.3175,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091304","10C1001",2,"40-100",09/25/13,4,3209.62239,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091304","10C1001",3,"40-100",09/25/13,150,25.9896364,12.0661157,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091304","10C1001",4,"40-100",09/25/13,150,13.45891885,17.76117142,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091305","10C1001",1,"40-300",09/25/13,75,4.6898592,20,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091305","10C1001",2,"40-300",09/25/13,125,4.295129384,20,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091305","10C1001",3,"40-300",09/25/13,80,8.4026644,20,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091305","10C1001",4,"40-500",09/25/13,400,2.92628,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091305","10C1001",5,"40-500",09/25/13,400,3.89845,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091305","10C1001",6,"40-500",09/25/13,400,6.81495,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091305","10C1001",7,"40-300",09/25/13,5000,11.1384156,20,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091305","10C1001",8,"40-300",09/25/13,5000,1.954108,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091305","10C1001",9,"40-300",09/25/13,5000,2.442635,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091305","10C1001",10,"40-300",09/25/13,5000,2.93116,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"40brz","SO091306","10C1002",1,"40-200",09/25/13,200,.85492,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"40brz","SO091306","10C1002",2,"40-200",09/25/13,200,2.44264,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"40brz","SO091306","10C1002",3,"40-200",09/25/13,200,1.14315,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"40brz","SO091306","10C1002",4,"40-200",09/25/13,200,1.09919,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"40brz","SO091306","10C1002",5,"40-200",09/25/13,200,.82073,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"40brz","SO091306","10C1002",6,"40-200",09/25/13,200,12.213175,50,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"40brz","SO091307","10C1003",1,"40-100",09/25/13,4,1221.3175,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"40brz","SO091307","10C1003",2,"40-100",09/25/13,4,3209.62239,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"40brz","SO091308","10C1004",1,"40-300",09/25/13,160,3.8648348024,12,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"40brz","SO091308","10C1004",2,"40-300",09/25/13,160,3.8648348024,12,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"40brz","SO091308","10C1004",3,"40-300",09/25/13,160,6.87846016,12,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"40brz","SO091308","10C1004",4,"40-300",09/25/13,160,6.8784584,12,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"40brz","SO091308","10C1004",5,"40-300",09/25/13,160,146.5581,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"40brz","SO091308","10C1004",6,"40-400",09/25/13,750,.6302,0,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"40brz","SO091309","11C1001",1,"40-300",09/25/13,240,3.81983302,15,"QMI - Brazil Division","Rua Domingos de Moraes","1681","Sao Paulo","SP","04500-011","","BR","BRAZIL","Chiro Foods Limited","5041 Gateway Blvd. NW","","Edmonton","AB","T5A 0A7","","CA","CANADA"
